LotId,ExternalDealerId,Vin,StockNumber,Year,Make,Model,InternetPrice,ListPrice,InvoicePrice,ExteriorColor,InteriorColor,Transmission,Trim,Engine,Odometer,Cylinder,EngineFuelType,ModelNumber,BodyStyle,PhotoURL,Options,NewUsed
19004,327,1B3ES26C93D130225,PD130225,2003,Dodge,Neon,6450,0,0,WHITE,,,SE,Gas I4,84368,,,,4dr Sdn SE,"http://images.webmakerx.net/InventoryPhotos/1B3E/S26C/93D/1B3ES26C93D130225/1B3ES26C93D130225_1(1).jpg",Air Conditioning; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19004,327,1FAFP56S84G112799,PG112799,2004,Ford,Taurus,8850,0,0,BEIGE,,Automatic,SEL,Gas V6,64454,,,,4dr Sdn SEL,"http://images.webmakerx.net/InventoryPhotos/1FAF/P56S/84G/1FAFP56S84G112799/1FAFP56S84G112799_1(1).jpg",Air Conditioning; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19003,327,1FAFP44674F234382,PF234382,2004,Ford,Mustang,10750,0,0,SILVER,,,Deluxe,Gas V6,65981,,,,2dr Conv Deluxe,"http://images.webmakerx.net/InventoryPhotos/1FAF/P446/74F/1FAFP44674F234382/1FAFP44674F234382_1(1).jpg",Air Conditioning; Cruise Control; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel,U
19004,327,1G3NL52E92C269764,C269764,2002,Oldsmobile,Alero,6450,0,0,SILVER,,Automatic,GL1,Gas 4-cyl,87491,,,,4dr Sdn GL1,"http://images.webmakerx.net/InventoryPhotos/1G3N/L52E/92C/1G3NL52E92C269764/1G3NL52E92C269764_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19004,327,1G2WR1210XF323195,F323195,1999,Pontiac,Grand Prix,5850,0,0,BLACK,,Automatic,GTP,Gas V6,107393,,,,2dr Cpe GTP,"http://images.webmakerx.net/InventoryPhotos/1G2W/R121/0XF/1G2WR1210XF323195/1G2WR1210XF323195_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19003,327,1G1YY22GX15133783,51337835,2001,Chevrolet,Corvette,24450,0,0,BLACK,,,Basic,Gas V8,23756,,,,2dr Cpe,"http://images.webmakerx.net/InventoryPhotos/1G1Y/Y22G/X15/1G1YY22GX15133783/1G1YY22GX15133783_1(2).jpg",Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19003,327,1G1AK15F867605829,P7605829,2006,Chevrolet,Cobalt,10850,0,0,PURPLE,,,LS,Gas 4-Cyl,26378,,,,2dr Cpe LS,"http://images.webmakerx.net/InventoryPhotos/1G1A/K15F/867/1G1AK15F867605829/1G1AK15F867605829_1(1).jpg",,U
19003,327,5TDBT48A23S192589,PS192589,2003,Toyota,Sequoia,18897,0,0,GRAY,,Automatic,Limited,Gas V8,88540,,,,4dr Limited 4WD ,"http://images.webmakerx.net/InventoryPhotos/5TDB/T48A/23S/5TDBT48A23S192589/5TDBT48A23S192589_1.jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Luggage Rack; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19003,327,5FNRL18583B052969,B052969,2003,Honda,Odyssey,14850,0,0,BEIGE,,Automatic,LX,Gas V6,61079,,,,5dr LX,"http://images.webmakerx.net/InventoryPhotos/5FNR/L185/83B/5FNRL18583B052969/5FNRL18583B052969_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Privacy Glass; Rear Air Conditioning; Tilt Wheel; Traction Control,U
19003,327,2GCEC13T661174001,1174001,2006,Chevrolet,Silverado 1500,22850,0,0,BLACK,,,LT2,Gas/Ethanol V8,10325,,,,Crew Cab 143.5" WB 2WD LT2,"http://images.webmakerx.net/InventoryPhotos/2GCE/C13T/661/2GCEC13T661174001/2GCEC13T661174001_1.jpg",,U
19003,327,2G1WX15K549115316,P9115316,2004,Chevrolet,Monte Carlo,12450,0,0,RED,,,SS,Gas V6,63426,,,,2dr Cpe SS,"http://images.webmakerx.net/InventoryPhotos/2G1W/X15K/549/2G1WX15K549115316/2G1WX15K549115316_1.jpg",,U
19003,327,1GNES16SX36190722,6190722,2003,Chevrolet,TrailBlazer,13450,0,0,SANDALWOOD MET,,,EXT LS,Gas I6,78344,,,,4dr 2WD EXT LS,"http://images.webmakerx.net/InventoryPhotos/1GNE/S16S/X36/1GNES16SX36190722/1GNES16SX36190722_1(2).jpg",,U
19004,327,1GHDX03E21D274888,D274888,2001,Oldsmobile,Silhouette,7450,0,0,TAN,,,GL,Gas V6,73722,,,,4dr GL,"http://images.webmakerx.net/InventoryPhotos/1GHD/X03E/21D/1GHDX03E21D274888/1GHDX03E21D274888_1.jpg",,U
19004,327,1GGCS1442T8707504,8707504,1996,Isuzu,Hombre,4350,0,0,GREEN,,Manual,S,,74969,,,,Reg Cab S 2WD,"http://images.webmakerx.net/InventoryPhotos/1GGC/S144/2T8/1GGCS1442T8707504/1GGCS1442T8707504_1.jpg",Driver Side Air Bag,U
19003,327,1G6KE57Y33U120832,PU120832,2003,Cadillac,DeVille,16450,0,0,BEIGE,,Automatic,DHS,Gas V8,52603,,,,4dr Sdn DHS,"http://images.webmakerx.net/InventoryPhotos/1G6K/E57Y/33U/1G6KE57Y33U120832/1G6KE57Y33U120832_1(3).jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
1090,399,1GCEC14W9YZ304856,002295,2000,Chevrolet,Silverado 1500,8399,0,0,White,,Automatic,Basic,Gas V6,66094,,,,Reg Cab 119.0" WB,"http://images.webmakerx.net/InventoryPhotos/1GCE/C14W/9YZ/1GCEC14W9YZ304856/1GCEC14W9YZ304856_1.jpg",Abs (4-wheel); Air Conditioning; Am/Fm Stereo; Cassette; Dual Front Air Bags; Power Steering; Tilt Wheel; Towing Pkg; 2wd,U
5291,1058,JTHBF30GX36005955,MU2234,2003,Lexus,ES 300,0,0,0,BURG,TAN,Automatic,Basic,Gas V6,55679,6,,,4dr Sdn,"http://images.webmakerx.net/InventoryPhotos/JTHB/F30G/X36/JTHBF30GX36005955/JTHBF30GX36005955_1.jpg",Alarm; Am/Fm Stereo; Bucket Seats; Cassette; Climate Control; Cruise Control; Daytime Running Lights; First Aid Kit; Fog Lamps; Front Wheel Drive; Full Size Spare Tire; Heated Mirrors; Keyless Entry; Leather Upholstery; Moonroof; Passenger Air Bag; Power Door Locks; Power Driver Seat; Power Mirrors; Power Steering; Power Windows; Privacy Glass; Rear Defrost; Remote Trunk Release; Driver Air Bag; Leather Wrapped Steering Wheel; Child Safety Locks; A/C; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auto-off Headlights; Auto-on Headlights; Auxiliary Pwr Outlet; Child Seat Tether Anchors; Digital Quartz Clock; Driver Illuminated Vanity Mirror; Force-limiting Front Seat Belt Pretensioners; Gasoline Fuel; Retained Accessory Pwr; Side Air Bag; Vehicle Anti-theft System; Power Tilt/Sliding Sunroof; Passenger Illuminated Visor Mirror; Rear Head Air Bag; Dual Zone A/C; Side Head Air Bag; Sunroof Sunshield; Sun/Moon Roof; Wood Interior Trim; 5-speed A/T; Exterior Temperature Gauge; V6 Cylinder Engine; Overhead Storage Console; One-piece Body-colored Front/Rear Bumpers; Pre-wiring-inc: 6-disc Cd Auto-changer Cellular Phone; Stainless Steel Exhaust W/Chrome Tip; 3-point Seat Belts In All Seating Positions W/Front Shoulder Height Adjustment; 18~5 Gallon Fuel Tank W/Fuel Cap Hanger; Rear Window FM Diversity Antenna,U
5291,1058,1G8JC54F74Y504246,MU2230,2004,Saturn,L-Series,0,0,0,BURG,GRAY,Automatic,L300 1,Gas L4,37721,4,,,L300 1 4dr Sdn,"http://images.webmakerx.net/InventoryPhotos/1G8J/C54F/74Y/1G8JC54F74Y504246/1G8JC54F74Y504246_1.jpg",Alarm; Am/Fm Stereo; Bucket Seats; Cd Player; Cloth Seats; Cruise Control; Daytime Running Lights; Front Wheel Drive; Heated Mirrors; Keyless Entry; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Steering; Power Windows; Rear Defrost; Remote Trunk Release; Tinted Glass; Traction Control; Wheel Covers; Driver Air Bag; Child Safety Locks; 4 Cylinder Engine; A/C; 4-speed A/T; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Emergency Trunk Release; Gasoline Fuel; Pass-through Rear Seat; Vehicle Anti-theft System; Steel Wheels; Passenger Illuminated Visor Mirror; Side Head Air Bag; Driver Lumbar; Variable Speed Intermittent Wipers; Oil-life Monitor; Lower Anchorages & Top Tethers For Children (latch); 15~7 Gallon Fuel Tank; Auto Projector Beam Headlamps; Dent-Resistant Polymer Fenders/Doors; Independent Multi-Link W/Shock/Spring Module Rear Suspension,U
5291,1058,1G3NK52FX2C118816,MU2253,2002,Oldsmobile,Alero,0,0,0,BLACK,GRAY,Automatic,GX,Gas 4-cyl,51881,4,,,4dr Sdn GX,"http://images.webmakerx.net/InventoryPhotos/1G3N/K52F/X2C/1G3NK52FX2C118816/1G3NK52FX2C118816_1.jpg",Front License Plate Bracket; Am/Fm Stereo; Bucket Seats; Cd Player; Cloth Seats; Cruise Control; Daytime Running Lights; Front Wheel Drive; Passenger Air Bag; Power Door Locks; Power Steering; Power Windows; Rear Defrost; Remote Trunk Release; Traction Control; Driver Air Bag; Intermittent Wipers; Child Safety Locks; 4 Cylinder Engine; A/C; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auto-on Headlights; Auxiliary Pwr Outlet; Driver Vanity Mirror; Gasoline Fuel; Pass-through Rear Seat; Passenger Vanity Mirror; Rear Seat Heat Ducts; Stainless Steel Exhaust System; Vehicle Anti-theft System; Side-impact Protection Safety Cage; Steering Wheel W/Integral Cruise Control Switches; 14~1 Gallon Fuel Tank; Rear-window Grid Antenna; Upper Child Restraint Tether Anchors; Solar Tinted Windows W/Uv Protection,U
5814,329,1J4FA39S86P703501,P703501,2006,Jeep,Wrangler,21480,0,0,BLACK,,M,X,Gas I6,19723,,,T,2dr X,"http://images.webmakerx.net/InventoryPhotos/1J4F/A39S/86P/1J4FA39S86P703501/1J4FA39S86P703501_1.jpg",Air Conditioning; Driver Side Air Bag; Passenger Side Air Bag; Tilt Wheel,U
5814,329,1J4GW58N72C269067,C269067,2002,Jeep,Grand Cherokee,11480,0,0,GOLD,,A,Limited,Gas I6,80839,,,T,4dr Limited 4WD,"http://images.webmakerx.net/InventoryPhotos/1J4G/W58N/72C/1J4GW58N72C269067/1J4GW58N72C269067_1.jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Luggage Rack; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Privacy Glass; Rear Air Conditioning; Tilt Wheel,U
19010,329,1HGCG5656XA111084,A111084,1999,Honda,Accord Sdn,8480,0,0,GREEN,,A,EX,Gas I4,111341,,,P,4dr Sdn EX Auto,"http://images.webmakerx.net/InventoryPhotos/1HGC/G565/6XA/1HGCG5656XA111084/1HGCG5656XA111084_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel,U
5814,329,1N4BL11D82C287506,C287506,2002,Nissan,Altima,10480,0,0,RED,,A,SE,Gas V6,91557,,,P,4dr Sdn SE Manual,"http://images.webmakerx.net/InventoryPhotos/1N4B/L11D/82C/1N4BL11D82C287506/1N4BL11D82C287506_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19003,327,1J8HG58N06C139010,PC139010,2006,Jeep,Commander,22197,0,0,SILVER,,,Limited,Gas V8,23452,,,,4dr Limited 4WD,"http://images.webmakerx.net/InventoryPhotos/1J8H/G58N/06C/1J8HG58N06C139010/1J8HG58N06C139010_1.jpg",,U
19004,327,1GNDT13S652166604,2166604,2005,Chevrolet,TrailBlazer,9450,0,0,BLUE,,Automatic,LS,Gas I6,187265,,,,4dr 4WD LS,,Air Conditioning; Driver Side Air Bag; Luggage Rack; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
19010,329,WDBHA28E6TF320290,F320290,1996,Mercedes-Benz,C Class,6480,0,0,BLACK,,A,Basic,,153735,,,P,4dr Sdn 2.8L,"http://images.webmakerx.net/InventoryPhotos/WDBH/A28E/6TF/WDBHA28E6TF320290/WDBHA28E6TF320290_1.jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Highline Stereo,U
19010,329,2HKRL18651H550392,H550392,2001,Honda,Odyssey,8480,0,0,GRAY,,A,EX,Gas V6,128188,,,T,5dr 7-Passenger EX,"http://images.webmakerx.net/InventoryPhotos/2HKR/L186/51H/2HKRL18651H550392/2HKRL18651H550392_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Privacy Glass; Rear Air Conditioning; Tilt Wheel; Traction Control,U
16730,327,2G1WH55K259213841,9213841,2005,Chevrolet,Impala,16450,0,0,SANDSTONE,,,LS,Gas V6,21384,,,,4dr Sdn LS,"http://images.webmakerx.net/InventoryPhotos/2G1W/H55K/259/2G1WH55K259213841/2G1WH55K259213841_1.jpg",,U
5812,327,1GCEC19T75Z229763,Z229763,2005,Chevrolet,Silverado 1500,20850,0,0,RED,,,Work Truck,Gas V6,37271,,,,Ext Cab 143.5" WB Work Truck,"http://images.webmakerx.net/InventoryPhotos/1GCE/C19T/75Z/1GCEC19T75Z229763/1GCEC19T75Z229763_1.jpg",,U
6920,329,5FNYF18675B019248,B019248,2005,Honda,Pilot,24980,0,0,SILVER,,A,EXL with RES,Gas V6,47036,,,T,EXL AT with RES,"http://images.webmakerx.net/InventoryPhotos/5FNY/F186/75B/5FNYF18675B019248/5FNYF18675B019248_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
19010,329,1G8JW54R13Y541292,Y541292,2003,Saturn,LS,8480,0,0,GREEN (DARK),,A,Basic,Gas V6,91997,,,P,L-300 Auto,"http://images.webmakerx.net/InventoryPhotos/1G8J/W54R/13Y/1G8JW54R13Y541292/1G8JW54R13Y541292_1.jpg",Air Conditioning; Climate Control; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
6920,329,1HGCM66304A073456,A073456,2004,Honda,Accord Sdn,15480,0,0,SILVER,,A,LX,Gas V6,75248,,,P,LX Auto V6,"http://images.webmakerx.net/InventoryPhotos/1HGC/M663/04A/1HGCM66304A073456/1HGCM66304A073456_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Steering; Power Windows; Tilt Wheel,U
5814,329,1HGCG6674YA136591,A136591,2000,Honda,Accord Sdn,10480,0,0,BLUE,,A,EX,Gas I4,84719,,,P,4dr Sdn EX Auto ULEV,"http://images.webmakerx.net/InventoryPhotos/1HGC/G667/4YA/1HGCG6674YA136591/1HGCG6674YA136591_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel,U
5814,329,1NXBR32E15Z380096,Z380096,2005,Toyota,Corolla,10930,0,0,BLACK,,A,CE,Gas I4,73826,,,P,4dr Sdn CE Manual ,"http://images.webmakerx.net/InventoryPhotos/1NXB/R32E/15Z/1NXBR32E15Z380096/1NXBR32E15Z380096_1.jpg",Air Conditioning; Driver Side Air Bag; Passenger Side Air Bag; Power Steering,U
5814,329,2HKYF184X3H606430,H606430,2003,Honda,Pilot,15720,0,0,GRAY,,A,EX,Gas V6,89372,,,T,4WD EX Auto,"http://images.webmakerx.net/InventoryPhotos/2HKY/F184/X3H/2HKYF184X3H606430/2HKYF184X3H606430_1.jpg",Air Conditioning; Cruise Control; Driver Side Air Bag; Passenger Side Air Bag; Power Locks; Power Seats; Power Steering; Power Windows; Tilt Wheel; Traction Control,U
1090,399,1GCEC14M0TZ119277,002260,1996,Chevrolet,C/K 1500,5950,0,0,Teal Green,,Automatic,Basic,,113867,,,,Reg Cab 117.5" WB,"http://images.webmakerx.net/InventoryPhotos/1GCE/C14M/0TZ/1GCEC14M0TZ119277/1GCEC14M0TZ119277_1.jpg",Abs (4-wheel); Air Conditioning; Alloy Wheels; Am/Fm Stereo; Bed Liner; Cassette; Cruise Control; Power Door Locks; Power Steering; Power Windows; Sliding Rear Window; Tilt Wheel; Towing Pkg; Silverado; 2wd,U
1090,399,2T1FF22PX1C468761,002261,2001,Toyota,Camry Solara,10650,0,0,White,,Automatic,SLE,Gas V6,139126,,,,2dr Conv SLE V6 Auto ,"http://images.webmakerx.net/InventoryPhotos/2T1F/F22P/X1C/2T1FF22PX1C468761/2T1FF22PX1C468761_1.jpg",Abs (4-wheel); Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cassette; Cruise Control; Dual Front Air Bags; Leather; Power Door Locks; Power Seat; Power Steering; Power Windows; Premium Sound; Rear Spoiler; Single Compact Disc; Tilt Wheel; Fwd,U
5291,1058,1FAFP24105G117764,MT7352A,2005,Ford,Five Hundred,0,0,0,WHITE,GRAY,Automatic,SEL,Gas V6,34402,6,,,4dr Sdn SEL,"http://images.webmakerx.net/InventoryPhotos/1FAF/P241/05G/1FAFP24105G117764/1FAFP24105G117764_1.jpg",Alarm; Aluminum Wheels; Am/Fm Stereo; Cd Changer; Cd Player; Climate Control; Cruise Control; Fog Lamps; Front Wheel Drive; Heated Mirrors; Keyless Entry; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Seat; Power Steering; Power Windows; Rear A/C; Rear Defrost; Remote Trunk Release; Trip Computer; Driver Air Bag; Intermittent Wipers; Steering Wheel Controls; Compact Spare Tire; Leather Wrapped Steering Wheel; Child Safety Locks; Mp3 Player; Passenger Air Bag On/Off Switch; A/C; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auto-off Headlights; Auto-on Headlights; Auxiliary Pwr Outlet; Driver Illuminated Vanity Mirror; Gasoline Fuel; Rear Seat Heat Ducts; Vehicle Anti-theft System; Solar Tinted Glass; Leather-wrapped Shift Knob; Passenger Illuminated Visor Mirror; Dual Zone A/C; Instrument Panel Storage Bin; V6 Cylinder Engine; Perimeter Lighting; 6-speed A/T; Outside Temp Display; 19~0 Gallon Fuel Tank; Rear Seat Armrest W/Cupholders; Premium Sound Pkg (NVH Insulation); Center Console-Inc: Armrest (2) Cupholders Storage,U
5291,1058,1D7HW48NX6S646884,MU2262,2006,Dodge,Dakota,0,0,0,BLACK,GRAY,Automatic,SLT,Gas V6,23877,8,,,4dr Quad Cab 131 4WD SLT,"http://images.webmakerx.net/InventoryPhotos/1D7H/W48N/X6S/1D7HW48NX6S646884/1D7HW48NX6S646884_1.jpg",8 Cylinder Engine; Am/Fm Stereo; Cruise Control; Fog Lamps; Keyless Entry; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Steering; Power Windows; Privacy Glass; Driver Air Bag; Compact Disc; Passenger Air Bag On/Off Switch; A/C; Halogen Headlamps; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Front Disc/Rear Drum Brakes; Gasoline Fuel; Hd Front/Rear Shock Absorbers; Pass-through Rear Seat; Passenger Vanity Mirror; 22 Gallon Fuel Tank; 6010# Gvwr; Latch Child Seat Tether Anchors; Premium Vinyl Door Trim Panels W/Map Pocket; 3-point Seatbelts For All Seating Positions; Variable Speed Intermittent Wipers; Light Tint Windshield & Front Door Windows,U
5291,1058,1FTPX14586NA05920,MU2260,2006,Ford,F-150,0,0,0,BURG,GRAY,Automatic,XLT,Gas V8,23650,8,,,Supercab 133" XLT 4WD,"http://images.webmakerx.net/InventoryPhotos/1FTP/X145/86N/1FTPX14586NA05920/1FTPX14586NA05920_1.jpg",Am/Fm Stereo; Bed Liner; Cd Changer; Cruise Control; Four Wheel Drive; Full Size Spare Tire; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Seat; Power Steering; Power Windows; Tachometer; Driver Air Bag; Intermittent Wipers; Front Tow Hooks; Compact Disc; A/C; 4-wheel Abs; 4-wheel Disc Brakes; Adjustable Steering Wheel; Auto-on Headlights; Auxiliary Pwr Outlet; Driver Vanity Mirror; Dual Note Horn; Passenger Vanity Mirror; Vehicle Anti-theft System; Display Center-inc: Warning Messages & Text Functions; 27 Gallon Fuel Tank; Outside Temp Gauge & Compass; Cargo Lamp Integrated; Tailgate Removable W/Key Lock & Lift Assist; Chrome Front Bumper W/Black Lower Valance & Body-color Fascia; Overhead Console W/Small Storage Bin; Seat Belt Minder System; 6950# GVWR 1600# Maximum Payload,U
5291,1058,3FAFP37N15R132514,MU2258,2005,Ford,Focus,0,0,0,RED,GRAY,Automatic,SES,Gas I4,36952,4,,,5dr HB ZX5 SES,"http://images.webmakerx.net/InventoryPhotos/3FAF/P37N/15R/3FAFP37N15R132514/3FAFP37N15R132514_1.jpg",Aluminum Wheels; Am/Fm Stereo; Cd Changer; Cd Player; Cruise Control; Fog Lamps; Front Wheel Drive; Keyless Entry; Moonroof; Passenger Air Bag; Power Door Locks; Power Steering; Power Windows; Rear Defrost; Driver Air Bag; Steering Wheel Controls; Compact Spare Tire; Leather Wrapped Steering Wheel; Child Safety Locks; Mp3 Player; A/C; Rear Window Wiper/Washer; Adjustable Steering Wheel; Auxiliary Pwr Outlet; Front Disc/Rear Drum Brakes; Pass-through Rear Seat; Rear Seat Heat Ducts; Vehicle Anti-theft System; Solar Tinted Glass; Tires - Front Performance; 14 Gallon Fuel Tank; Child Safety Seat Anchors/Tethers (rear Outboard Seats); Front Center Armrest W/Storage; Battery Saver (interior Lights Switch Off After 20 Minutes); Driver Seat Manual Height Adjuster; Driver/Passenger-side Visor Vanity Mirrors W/Covers; Front Courtesy Light W/Theater Dimming; Variable Speed Intermittent Wipers; Rear Outboard Manual 3-point Seat Belts-inc: Center Belt; Black Mesh Grille W/Chrome Surround; Front Manual 3-point Shoulder Belt System W/Adjustable D-ring Pretensioners; Overhead Console-inc: Sunglass/Garage Door Opener Storage Bin,U
1090,399,2D4GP44L06R719238,002251P,2006,Dodge,Grand Caravan,16595,0,0,Silver,,Automatic,SXT,Gas V6,27786,,,,4dr SXT,"http://images.webmakerx.net/InventoryPhotos/2D4G/P44L/06R/2D4GP44L06R719238/2D4GP44L06R719238_1.jpg",7 Passenger; Abs (4-wheel); Air Conditioning; Alloy Wheels; Am/Fm Stereo; Cassette; Cruise Control; Dual Front Air Bags; Power Door Locks; Power Seat; Power Sliding Doors; Power Steering; Power Windows; Privacy Glass; Quad Seating; Rear Air; Roof Rack; Single Compact Disc; Tilt Wheel; Traction Control; Fwd,U
1090,399,1J4FA49S91P312775,002238,2001,Jeep,Wrangler,12399,0,0,Black,,Automatic,Sport,Gas I6,84369,,,,2dr Sport,"http://images.webmakerx.net/InventoryPhotos/1J4F/A49S/91P/1J4FA49S91P312775/1J4FA49S91P312775_1.jpg",Air Conditioning; Am/Fm Stereo; Dual Front Air Bags; Power Steering; Single Compact Disc; Tilt Wheel; 4wd,U
1090,399,1FTPX14554NB24750,002328,2004,Ford,F-150,14350,0,0,Met. Green,,Automatic,Lariat,Gas V8,107537,,,,Supercab 145" Lariat 4WD,"http://images.webmakerx.net/InventoryPhotos/1FTP/X145/54N/1FTPX14554NB24750/1FTPX14554NB24750_1.jpg",Abs (4-wheel); Air Conditioning; Alloy Wheels; Am/Fm Stereo; Bed Liner; Cassette; Cruise Control; Dual Front Air Bags; Lariat; Leather; Power Door Locks; Power Seat; Power Steering; Power Windows; Running Boards; Single Compact Disc; Sliding Rear Window; Tilt Wheel; Towing Pkg; Two-tone Paint; 4wd,U
5291,1058,1FAFP3438YW406652,MT8219A,2000,Ford,Focus,0,0,0,BLACK,BLACK,Automatic,SE,Gas I4,75307,4,,,4dr Sdn SE,"http://images.webmakerx.net/InventoryPhotos/1FAF/P343/8YW/1FAFP3438YW406652/1FAFP3438YW406652_1.jpg",Aluminum Wheels; Am/Fm Stereo; Bucket Seats; Cloth Seats; Cloth Upholstery; Front Wheel Drive; Keyless Entry; Passenger Air Bag; Power Door Locks; Power Mirrors; Power Steering; Power Windows; Rear Defrost; Remote Trunk Release; Driver Air Bag; Intermittent Wipers; Compact Disc; Compact Spare Tire; Child Safety Locks; A/C; Center Mounted Antenna; Child Safety Seat Rear Outboard Anchors; Front Disc/Rear Drum Brakes; Vehicle Anti-theft System; Solar Tinted Glass; Variable Speed Intermittent Wipers; 13~2 Gallon Fuel Tank,U
5291,1058,1FBSS31L97DA91001,MP2378,2007,Ford,Econoline Wagon,0,0,0,WHITE,,,XL,Gas V8,17924,,,,E-350 Super Ext XL,,,U
5291,1058,1FDEE14N2THA26698,MU2375A,1996,Ford,Econoline Cargo Van,0,0,0,WHITE,,,Basic,,145456,,,,E-150 138" WB,,,U
5291,1058,1FTRW08L52KE14774,MU2382,2002,Ford,F-150,0,0,0,RED,,,XLT,Gas V8,46191,,,,SuperCrew 139" XLT 4WD,,,U
5291,1058,1LNHM82W11Y739836,MC8069A,2001,Lincoln,Town Car,0,0,0,BURG,,,Signature,Gas V8,42640,,,,4dr Sdn Signature,,,U
5291,1058,1ZVFT84N665179689,MU2381,2006,Ford,Mustang,0,0,0,WHITE,,,Standard,Gas V6,24025,,,,2dr Conv Standard,,,U
5291,1058,1ZWFT61L7X5662404,MU2383,1999,Mercury,Cougar,0,0,0,BURG.,,,Basic,Gas V6,66533,,,,3dr Cpe V6,,,U
5291,1058,2FMZA514XXBB07449,MC8056A,1999,Ford,Windstar Wagon,0,0,0,,,,LX,Gas V6,205522,,,,3.8L LX,,,U
5291,1058,2FMZA53461BB04567,MU2380,2001,Ford,Windstar Wagon,0,0,0,BLUE,,,SEL,Gas V6,61799,,,,4dr SEL,,,U
5291,1058,3D7KU28603G762056,MU2379,2003,Dodge,Ram 2500,0,0,0,BLUE,,,ST,Gas V8,80751,,,,4dr Quad Cab 140.5" WB 4WD ST,,,U
5291,1058,3FAKP1136YR171565,MC8109A,2000,Ford,Escort,0,0,0,,,,ZX2,Gas I4,78090,,,,2dr Cpe ZX2,,,U
5291,1058,3LNHM26T07R634225,MU2377,2007,Lincoln,MKZ,0,0,0,SILVER,,,Basic,Gas V6,7635,,,,4dr Sdn FWD,,,U
